ID,Question,Confidence Question (AI),Confidence Question (Manual),Réponses Proposées,Confidence Réponses Proposées (AI),Confidence Réponses Proposées (Manual),Réponse Vraie,Confidence Réponse Vraie (AI),Confidence Réponse Vraie (Manual)
module_04_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""•Lithiases+++"" ?",7.0,,"Processus d'activation des récepteurs périphériques | Crise de colique néphrétique | AINS Spasfon +/- morphine | PNA obstructive, terrain rein unique, grossesse",8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_04_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""•Lithiases+++"" ?",7.0,,"AINS Spasfon +/- morphine | LEC, néphrolithotritie percutanée ou urétéroscopie | Crise de colique néphrétique | PNA obstructive, terrain rein unique, grossesse",8.0,,AINS Spasfon +/- morphine,7.5,
module_04_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""fièvre"" ?",7.0,,"Crise de colique néphrétique | PNA obstructive, terrain rein unique, grossesse | AINS Spasfon +/- morphine | LEC, néphrolithotritie percutanée ou urétéroscopie",8.0,,Crise de colique néphrétique,7.5,
module_04_cours_concours_iade_2025_pdf_def_2,"Quelle est la définition correcte de ""➢Antalgiques"" ?",7.0,,"LEC, néphrolithotritie percutanée ou urétéroscopie | Crise de colique néphrétique | PNA obstructive, terrain rein unique, grossesse | AINS Spasfon +/- morphine",8.0,,"LEC, néphrolithotritie percutanée ou urétéroscopie",7.5,
module_04_cours_concours_iade_2025_pdf_def_3,"Quelle est la définition correcte de ""➢Si pas lithiase éliminée"" ?",7.0,,"AINS Spasfon +/- morphine | LEC, néphrolithotritie percutanée ou urétéroscopie | Crise de colique néphrétique | PNA obstructive, terrain rein unique, grossesse",8.0,,AINS Spasfon +/- morphine,7.5,
module_04_cours_concours_iade_2025_pdf_norm_0,Quelle est la valeur normale de Na ?,8.0,,"40-60 mmol /L | 2,2-2,6 mmol /L | 3,5-4,5 mmol /L | 135-145 mmol /L",8.0,,40-60 mmol /L,7.5,
module_04_cours_concours_iade_2025_pdf_norm_1,Quelle est la valeur normale de K ?,8.0,,"3,5-4,5 mmol /L | 135-145 mmol /L | 2,2-2,6 mmol /L | 40-60 mmol /L",8.0,,"3,5-4,5 mmol /L",7.5,
module_04_cours_concours_iade_2025_pdf_norm_2,Quelle est la valeur normale de Ca corrigé ?,8.0,,"3,5-4,5 mmol /L | 2,2-2,6 mmol /L | 40-60 mmol /L | 135-145 mmol /L",8.0,,"3,5-4,5 mmol /L",7.5,
module_04_cours_concours_iade_2025_pdf_norm_3,Quelle est la valeur normale de Albumine ?,8.0,,"3,5-4,5 mmol /L | 2,2-2,6 mmol /L | 40-60 mmol /L | 135-145 mmol /L",8.0,,"3,5-4,5 mmol /L",7.5,
module_04_cours_concours_iade_2025_pdf_norm_4,Quelle est la valeur normale de Protéines ?,8.0,,"3,5-4,5 mmol /L | 2,2-2,6 mmol /L | 60-80 g/L | 135-145 mmol /L",8.0,,"3,5-4,5 mmol /L",7.5,
module_04_cours_concours_iade_2025_pdf_norm_5,Quelle est la valeur normale de Urée ?,8.0,,"2-8mmol /L | 2,2-2,6 mmol /L | 135-145 mmol /L | 3,5-4,5 mmol /L",8.0,,2-8mmol /L,7.0,
module_04_cours_concours_iade_2025_pdf_norm_6,Quelle est la valeur normale de Créatinine ?,8.0,,"60-120 µmol/L | 2,2-2,6 mmol /L | 135-145 mmol /L | 3,5-4,5 mmol /L",8.0,,60-120 µmol/L,7.5,
module_04_cours_concours_iade_2025_pdf_norm_7,Quelle est la valeur normale de DFG ?,8.0,,"2,2-2,6 mmol /L | 3,5-4,5 mmol /L | 90-120 mL/min/ | 135-145 mmol /L",8.0,,"2,2-2,6 mmol /L",7.5,
module_04_cours_concours_iade_2025_pdf_norm_0,Quelle est la valeur normale de pH ?,8.0,,"42-48 mmHg | 7,38-7,42 | 37-40 mmHg | 22-26 mmol /L",8.0,,42-48 mmHg,7.0,
module_04_cours_concours_iade_2025_pdf_norm_1,Quelle est la valeur normale de mmHg ?,8.0,,"22-26 mmol /L | 42-48 mmHg | 7,38-7,42 | 37-40 mmHg",8.0,,22-26 mmol /L,7.5,
module_04_cours_concours_iade_2025_pdf_norm_2,Quelle est la valeur normale de mmHg ?,8.0,,"7,38-7,42 | 42-48 mmHg | 37-40 mmHg | 22-26 mmol /L",8.0,,"7,38-7,42",7.0,
module_04_cours_concours_iade_2025_pdf_norm_3,Quelle est la valeur normale de L ?,8.0,,"37-40 mmHg | 42-48 mmHg | 22-26 mmol /L | 7,38-7,42",8.0,,37-40 mmHg,7.0,
module_04_cours_concours_iade_2025_pdf_norm_4,Quelle est la valeur normale de saturation ?,8.0,,"7,38-7,42 | 42-48 mmHg | 37-40 mmHg | 95-100%",6.0,,"7,38-7,42",7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_def_0,"Quelle est la définition correcte de ""Signes anticholinergiques ou atropiniques"" ?",7.0,,"tachycardie majeure, convulsions, hallucinations, | sécheresse muqueuse, tachycardie, | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique",8.0,,"tachycardie majeure, convulsions, hallucinations,",7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_def_1,"Quelle est la définition correcte de ""•Signes anticholinergiques"" ?",7.0,,"Processus d'activation des récepteurs périphériques | sécheresse muqueuse, tachycardie, | Mécanisme d'inhibition de la transmission synaptique | tachycardie majeure, convulsions, hallucinations,",8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_def_0,"Quelle est la définition correcte de ""●SATIVEX Cannabis, spray buccal"" ?",7.0,,"QUTENZA, patch durée d’action de 3 moisPSYCHOTROPES | VERSATIS, emplâtres | douleurs de la sclérose en plaques | Processus d'activation des récepteurs périphériques",8.0,,"QUTENZA, patch durée d’action de 3 moisPSYCHOTROPES",7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_def_1,"Quelle est la définition correcte de ""•Lidocaine"" ?",7.0,,"Processus d'activation des récepteurs périphériques | QUTENZA, patch durée d’action de 3 moisPSYCHOTROPES | VERSATIS, emplâtres | douleurs de la sclérose en plaques",8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_def_2,"Quelle est la définition correcte de ""•Capsaicine"" ?",7.0,,"QUTENZA, patch durée d’action de 3 moisPSYCHOTROPES | VERSATIS, emplâtres | douleurs de la sclérose en plaques | Processus d'activation des récepteurs périphériques",8.0,,"QUTENZA, patch durée d’action de 3 moisPSYCHOTROPES",7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_0_0,"À quelle catégorie appartient : ""Antalgiques non opioïdes"" ?",7.5,,Palier 3 | Palier 2 | Palier 1,6.0,,Palier 3,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_0_1,"À quelle catégorie appartient : ""Paracétamol"" ?",7.5,,Palier 1 | Palier 2 | Palier 3,6.0,,Palier 1,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_0_2,"À quelle catégorie appartient : ""AINS, Aspirine"" ?",7.5,,Palier 2 | Palier 3 | Palier 1,6.0,,Palier 2,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_0_3,"À quelle catégorie appartient : ""Néfopam"" ?",7.5,,Palier 1 | Palier 2 | Palier 3,6.0,,Palier 1,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_1_0,"À quelle catégorie appartient : ""Opioïdes faibles"" ?",7.5,,Palier 3 | Palier 1 | Palier 2,6.0,,Palier 3,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_1_1,"À quelle catégorie appartient : ""Codéine"" ?",7.5,,Palier 2 | Palier 3 | Palier 1,6.0,,Palier 2,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_1_2,"À quelle catégorie appartient : ""Tramadol"" ?",7.5,,Palier 1 | Palier 2 | Palier 3,6.0,,Palier 1,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_2_0,"À quelle catégorie appartient : ""Opioïdes forts (+ AINS + co-antalgiques)"" ?",7.5,,Palier 2 | Palier 1 | Palier 3,6.0,,Palier 2,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_2_1,"À quelle catégorie appartient : ""Morphine"" ?",7.5,,Palier 2 | Palier 1 | Palier 3,6.0,,Palier 2,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_classif_2_2,"À quelle catégorie appartient : ""Oxycodone , Hydromorphone"" ?",7.5,,Palier 2 | Palier 3 | Palier 1,6.0,,Palier 2,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_ci_0,"Parmi les propositions suivantes, laquelle est une contre-indication ?",8.0,,"A coller sur une zone non irritée | délai d'action long (12 à 24 h), durée d'action 72 h | patch à poser sur la peau pour 72 h, | 12 μg/h = 30 mg / 24 h de morphine per os",8.0,,A coller sur une zone non irritée,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_ci_1,"Parmi les propositions suivantes, laquelle est une contre-indication ?",8.0,,"délai d'action long (12 à 24 h), durée d'action 72 h | 12 μg/h = 30 mg / 24 h de morphine per os | patch à poser sur la peau pour 72 h, | A coller sur une zone non irritée",8.0,,"délai d'action long (12 à 24 h), durée d'action 72 h",7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_ci_2,"Parmi les propositions suivantes, laquelle est une contre-indication ?",8.0,,"patch à poser sur la peau pour 72 h, | délai d'action long (12 à 24 h), durée d'action 72 h | 12 μg/h = 30 mg / 24 h de morphine per os | A coller sur une zone non irritée",8.0,,"patch à poser sur la peau pour 72 h,",7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_ci_4,"Parmi les propositions suivantes, laquelle est une contre-indication ?",8.0,,"12 μg/h = 30 mg / 24 h de morphine per os | Changer de site à chaque fois et enlever le patch usagé (ne pas les oublier...sinon risque de surdosage) | délai d'action long (12 à 24 h), durée d'action 72 h | patch à poser sur la peau pour 72 h,",8.0,,12 μg/h = 30 mg / 24 h de morphine per os,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_ci_6,"Parmi les propositions suivantes, laquelle est une contre-indication ?",8.0,,"délai d'action court (5 à 10 min), durée d'action courte 1h | patch à poser sur la peau pour 72 h, | 12 μg/h = 30 mg / 24 h de morphine per os | délai d'action long (12 à 24 h), durée d'action 72 h",8.0,,"délai d'action court (5 à 10 min), durée d'action courte 1h",7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mech_0,Quel est le mécanisme d'action principal ?,8.0,,Action directe sur les récepteurs NMDA du système nerveux central | ● Inhibent la synthèse des prostaglandines (PG) | ● Inhibent la synthèse des prostaglandines (PG) | ● Inhibent la synthèse des prostaglandines (PG),7.5,,Action directe sur les récepteurs NMDA du système nerveux central,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mech_0,Quel est le mécanisme d'action principal ?,8.0,,Bloque de façon réversible la cyclo -oxygénase et empêche donc la production des prostaglandines | Bloque de façon réversible la cyclo -oxygénase et empêche donc la production des prostaglandines | Action directe sur les récepteurs NMDA du système nerveux central | Bloque de façon réversible la cyclo -oxygénase et empêche donc la production des prostaglandines,7.5,,Bloque de façon réversible la cyclo -oxygénase et empêche donc la production des prostaglandines,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mech_0,Quel est le mécanisme d'action principal ?,8.0,,"Agit par inhibition du recaptage de la sérotonine, de la noradrénaline et de la dopamine au niveau des | Agit par activition du recaptage de la sérotonine, de la noradrénaline et de la dopamine au niveau des | Agit par inhibition du recaptage de la sérotonine, de la noradrénaline et de la dopamine au niveau des | Action directe sur les récepteurs NMDA du système nerveux central",7.5,,"Agit par inhibition du recaptage de la sérotonine, de la noradrénaline et de la dopamine au niveau des",7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mech_0,Quel est le mécanisme d'action principal ?,8.0,,● Récepteurs Mu et activition de la recapture de la sérotonine et de la noradrénaline | ● Récepteurs Mu et inhibition de la recapture de la sérotonine et de la noradrénaline | ● Récepteurs Mu et inhibition de la recapture de la sérotonine et de la noradrénaline | Action directe sur les récepteurs NMDA du système nerveux central,7.5,,● Récepteurs Mu et activition de la recapture de la sérotonine et de la noradrénaline,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mech_0,Quel est le mécanisme d'action principal ?,8.0,,"● Antagoniste des récepteurs NMDA, bloque la libération des endorphines et des enképhalines | ● Antagoniste des récepteurs NMDA, stimule la libération des endorphines et des enképhalines | Action directe sur les récepteurs NMDA du système nerveux central | ● Antagoniste des récepteurs NMDA, bloque la libération des endorphines et des enképhalines",7.5,,"● Antagoniste des récepteurs NMDA, bloque la libération des endorphines et des enképhalines",7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mech_0,Quel est le mécanisme d'action principal ?,8.0,,Ils se fixent sur un des récepteurs opioïdes mais ne l'activent pas et empêchent les | Action directe sur les récepteurs NMDA du système nerveux central | Ils se fixent sur un des récepteurs opioïdes mais ne l'activent pas et empêchent les | Ils se fixent sur un des récepteurs opioïdes mais ne l'activent pas et empêchent les,7.5,,Ils se fixent sur un des récepteurs opioïdes mais ne l'activent pas et empêchent les,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mech_0,Quel est le mécanisme d'action principal ?,8.0,,La morphine injectable est plus active que la morphine par voie orale | La morphine injectable est plus active que la morphine par voie orale | La morphine injectable est plus active que la morphine par voie orale | Action directe sur les récepteurs NMDA du système nerveux central,7.5,,La morphine injectable est plus active que la morphine par voie orale,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mol_0,Quelle est la DCI (Dénomination Commune Internationale) de PG ?,7.5,,prostaglandines | méfénamique | Fénoprofène | Acéclofénac,8.0,,prostaglandines,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mol_1,Quelle est la DCI (Dénomination Commune Internationale) de PONSTYL ?,7.5,,Fénoprofène | méfénamique | Acéclofénac | prostaglandines,8.0,,Fénoprofène,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mol_2,Quelle est la DCI (Dénomination Commune Internationale) de NALGESIC ?,7.5,,Acéclofénac | prostaglandines | Fénoprofène | méfénamique,8.0,,Acéclofénac,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mol_4,Quelle est la DCI (Dénomination Commune Internationale) de NABUCOX ?,7.5,,méfénamique | prostaglandines | Nabumétone | Fénoprofène,8.0,,méfénamique,7.5,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mol_7,Quelle est la DCI (Dénomination Commune Internationale) de NEXEN ?,7.5,,Nimésulide | méfénamique | prostaglandines | Fénoprofène,8.0,,Nimésulide,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mol_8,Quelle est la DCI (Dénomination Commune Internationale) de CELEBREX ?,7.5,,Célécoxib | prostaglandines | méfénamique | Fénoprofène,8.0,,Célécoxib,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mol_9,Quelle est la DCI (Dénomination Commune Internationale) de NIFLURIL ?,7.5,,niflumique | prostaglandines | méfénamique | Fénoprofène,8.0,,niflumique,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_mol_10,Quelle est la DCI (Dénomination Commune Internationale) de MOBIC ?,7.5,,Meloxicam | méfénamique | prostaglandines | Fénoprofène,8.0,,Meloxicam,7.0,
module_05_1_les_antalgiques_c_doudet_2025_ifcs_prop_0,"Parmi les propositions suivantes, laquelle concerne ● Diminuent la réaction inflammatoire au stade aig ?",7.7,,"Rhumatismes inflammatoires chroniques | Cancérologie : douleur ; hypercalcémies | En courte durée : poussées douloureuses de l’arthrose, tendinites, goutte | Urologie : traitement de la colique néphrétique",8.0,,Rhumatismes inflammatoires chroniques,7.5,
